"","n_injured","n_killed"
"211319",0,1
"211320",0,0
"211321",0,0
"211322",0,1
"211323",1,0
"211324",2,0
"211325",1,0
"211326",1,0
"211327",0,1
"211328",0,0
"211329",0,0
"211330",0,0
"211331",1,0
"211332",2,1
"211333",1,0
"211334",0,1
"211335",0,1
"211336",1,0
"211337",0,0
"211338",1,0
"211339",1,0
"211340",0,0
"211341",0,1
"211342",0,0
"211343",1,0
"211344",0,2
"211345",0,0
"211346",0,0
"211347",1,0
"211348",1,0
"211349",0,1
"211350",2,0
"211351",1,0
"211352",1,0
"211353",0,0
"211354",2,0
"211355",2,1
"211356",0,0
"211357",1,0
"211358",0,0
"211359",2,0
"211360",1,0
"211361",0,0
"211362",0,0
"211363",0,1
"211364",0,1
"211365",1,0
"211366",0,1
"211367",1,0
"211368",0,1
"211369",0,0
"211370",0,0
"211371",1,0
"211372",0,0
"211373",0,1
"211374",1,0
"211375",1,0
"211376",1,0
"211377",1,0
"211378",0,0
"211379",0,1
"211380",0,1
"211381",0,1
"211382",1,0
"211383",3,0
"211384",0,1
"211385",0,1
"211386",1,0
"211387",2,0
"211388",0,1
"211389",1,0
"211390",1,0
"211391",0,1
"211392",1,0
"211393",0,1
"211394",0,1
"211395",1,0
"211396",0,0
"211397",0,1
"211398",1,0
"211399",0,0
"211400",1,0
"211401",0,1
"211402",1,0
"211403",1,2
"211404",1,0
"211405",2,0
"211406",1,0
"211407",0,1
"211408",0,0
"211409",1,0
"211410",0,0
"211411",0,2
"211412",2,0
"211413",1,1
"211414",1,0
"211415",1,0
"211416",0,0
"211417",0,1
"211418",1,0
"211419",2,0
"211420",1,0
"211421",1,0
"211422",0,0
"211423",0,0
"211424",0,0
"211425",1,0
"211426",0,0
"211427",0,1
"211428",0,0
"211429",1,0
"211430",0,1
"211431",1,0
"211432",0,0
"211433",1,0
"211434",0,0
"211435",1,0
"211436",1,0
"211437",1,0
"211438",0,0
"211439",0,1
"211440",0,0
"211441",0,0
"211442",1,0
"211443",0,0
"211444",1,0
"211445",0,1
"211446",0,1
"211447",0,0
"211448",0,0
"211449",2,0
"211450",0,0
"211451",1,0
"211452",0,0
"211453",1,0
"211454",1,0
"211455",1,0
"211456",0,0
"211457",0,0
"211458",1,0
"211459",0,0
"211460",0,0
"211461",1,0
"211462",1,0
"211463",0,1
"211464",0,0
"211465",0,0
"211466",2,0
"211467",1,0
"211468",0,0
"211469",0,0
"211470",0,1
"211471",1,3
"211472",0,0
"211473",1,0
"211474",0,0
"211475",1,0
"211476",0,1
"211477",0,2
"211478",2,0
"211479",0,0
"211480",0,0
"211481",1,0
"211482",0,1
"211483",0,1
"211484",0,1
"211485",0,0
"211486",1,0
"211487",0,0
"211488",2,0
"211489",1,0
"211490",0,0
"211491",0,0
"211492",1,0
"211493",1,0
"211494",0,0
"211495",0,0
"211496",0,0
"211497",0,0
"211498",2,0
"211499",1,1
"211500",0,0
"211501",1,0
"211502",0,0
"211503",1,0
"211504",1,0
"211505",0,2
"211506",0,0
"211507",0,0
"211508",0,0
"211509",1,0
"211510",0,0
"211511",0,0
"211512",0,0
"211513",0,0
"211514",0,0
"211515",0,0
"211516",0,0
"211517",0,0
"211518",1,0
"211519",1,0
"211520",0,1
"211521",0,1
"211522",0,1
"211523",0,0
"211524",1,0
"211525",0,0
"211526",0,1
"211527",0,0
"211528",0,1
"211529",0,0
"211530",2,1
"211531",2,0
"211532",2,0
"211533",1,0
"211534",1,0
"211535",2,0
"211536",0,0
"211537",0,1
"211538",0,1
"211539",0,0
"211540",0,0
"211541",0,0
"211542",1,0
"211543",0,0
"211544",0,0
"211545",1,0
"211546",0,1
"211547",0,0
"211548",0,1
"211549",0,0
"211550",0,0
"211551",0,0
"211552",0,1
"211553",0,1
"211554",2,0
"211555",1,0
"211556",0,0
"211557",1,0
"211558",0,0
"211559",1,0
"211560",0,0
"211561",1,0
"211562",0,0
"211563",1,0
"211564",1,0
"211565",1,0
"211566",0,0
"211567",0,0
"211568",0,0
"211569",0,0
"211570",1,0
"211571",0,0
"211572",2,0
"211573",0,1
"211574",0,0
"211575",0,0
"211576",0,0
"211577",0,0
"211578",0,0
"211579",0,0
"211580",2,0
"211581",0,0
"211582",1,0
"211583",1,0
"211584",0,0
"211585",1,0
"211586",0,0
"211587",0,0
"211588",1,0
"211589",0,1
"211590",0,2
"211591",1,0
"211592",1,0
"211593",1,0
"211594",4,0
"211595",0,0
"211596",0,1
"211597",2,0
"211598",0,0
"211599",0,0
"211600",1,0
"211601",1,0
"211602",0,0
"211603",0,0
"211604",1,0
"211605",0,0
"211606",1,0
"211607",0,0
"211608",0,1
"211609",1,0
"211610",0,0
"211611",2,0
"211612",0,1
"211613",0,0
"211614",0,0
"211615",0,0
"211616",0,0
"211617",1,0
"211618",1,0
"211619",1,0
"211620",1,0
"211621",0,1
"211622",0,0
"211623",1,0
"211624",0,0
"211625",0,0
"211626",1,0
"211627",0,0
"211628",0,0
"211629",0,0
"211630",1,0
"211631",0,0
"211632",1,0
"211633",0,0
"211634",1,0
"211635",0,0
"211636",1,0
"211637",1,0
"211638",1,0
"211639",0,1
"211640",0,0
"211641",1,0
"211642",0,0
"211643",0,0
"211644",0,1
"211645",1,0
"211646",1,0
"211647",0,1
"211648",1,0
"211649",1,0
"211650",1,0
"211651",1,0
"211652",0,0
"211653",2,0
"211654",1,0
"211655",1,0
"211656",1,0
"211657",0,1
"211658",0,0
"211659",0,0
"211660",0,0
"211661",0,0
"211662",0,0
"211663",0,0
"211664",0,0
"211665",0,0
"211666",1,0
"211667",2,0
"211668",0,0
"211669",2,0
"211670",0,1
"211671",1,1
"211672",0,1
"211673",1,0
"211674",0,0
"211675",1,0
"211676",0,0
"211677",0,1
"211678",1,0
"211679",0,0
"211680",0,0
"211681",1,0
"211682",1,0
"211683",0,1
"211684",0,0
"211685",2,0
"211686",0,0
"211687",0,0
"211688",1,0
"211689",0,0
"211690",0,0
"211691",1,0
"211692",0,0
"211693",0,1
"211694",3,0
"211695",0,1
"211696",0,1
"211697",1,0
"211698",1,0
"211699",0,2
"211700",0,0
"211701",0,0
"211702",0,0
"211703",0,1
"211704",0,0
"211705",0,0
"211706",0,0
"211707",0,0
"211708",0,0
"211709",0,0
"211710",0,0
"211711",0,0
"211712",1,0
"211713",0,1
"211714",0,0
"211715",0,0
"211716",0,0
"211717",1,0
"211718",0,1
"211719",1,2
"211720",0,0
"211721",0,0
"211722",0,1
"211723",1,0
"211724",1,0
"211725",1,0
"211726",1,0
"211727",1,0
"211728",0,0
"211729",0,0
"211730",1,0
"211731",0,1
"211732",1,0
"211733",1,0
"211734",0,0
"211735",1,0
"211736",0,1
"211737",0,0
"211738",1,1
"211739",0,0
"211740",0,1
"211741",0,1
"211742",1,0
"211743",0,1
"211744",0,0
"211745",0,1
"211746",1,0
"211747",1,0
"211748",1,0
"211749",1,0
"211750",0,0
"211751",1,0
"211752",0,1
"211753",1,0
"211754",1,0
"211755",0,1
"211756",0,1
"211757",0,2
"211758",1,1
"211759",0,0
"211760",0,0
"211761",0,0
"211762",0,0
"211763",0,0
"211764",1,0
"211765",1,0
"211766",1,0
"211767",1,1
"211768",2,0
"211769",0,0
"211770",1,0
"211771",0,0
"211772",0,0
"211773",1,0
"211774",0,0
"211775",1,0
"211776",1,0
"211777",1,0
"211778",0,0
"211779",1,0
"211780",1,0
"211781",0,0
"211782",1,0
"211783",2,0
"211784",0,1
"211785",0,0
"211786",0,0
"211787",1,0
"211788",0,1
"211789",0,1
"211790",1,0
"211791",1,1
"211792",1,0
"211793",1,0
"211794",0,1
"211795",0,1
"211796",1,0
"211797",0,0
"211798",0,0
"211799",0,0
"211800",1,0
"211801",1,0
"211802",1,0
"211803",2,0
"211804",1,0
"211805",1,0
"211806",0,1
"211807",0,1
"211808",1,0
"211809",0,0
"211810",0,0
"211811",0,0
"211812",0,0
"211813",2,0
"211814",0,1
"211815",0,1
"211816",1,0
"211817",1,0
"211818",0,0
"211819",0,0
"211820",0,2
"211821",0,0
"211822",0,0
"211823",0,0
"211824",1,0
"211825",1,0
"211826",1,0
"211827",0,0
"211828",1,0
"211829",1,0
"211830",1,0
"211831",0,1
"211832",0,0
"211833",0,0
"211834",0,1
"211835",0,0
"211836",1,0
"211837",2,0
"211838",1,0
"211839",0,0
"211840",1,0
"211841",0,0
"211842",0,1
"211843",0,0
"211844",0,0
"211845",1,0
"211846",0,1
"211847",2,1
"211848",0,1
"211849",2,1
"211850",1,0
"211851",1,0
"211852",0,0
"211853",1,0
"211854",0,1
"211855",0,1
"211856",1,0
"211857",0,1
"211858",0,1
"211859",0,1
"211860",0,0
"211861",0,0
"211862",0,1
"211863",2,0
"211864",0,0
"211865",1,0
"211866",0,0
"211867",0,0
"211868",0,1
"211869",1,0
"211870",1,0
"211871",1,0
"211872",2,0
"211873",0,0
"211874",0,1
"211875",1,0
"211876",0,0
"211877",0,0
"211878",0,0
"211879",0,0
"211880",1,0
"211881",0,0
"211882",0,1
"211883",0,0
"211884",0,0
"211885",1,0
"211886",1,0
"211887",0,1
"211888",1,0
"211889",0,2
"211890",0,2
"211891",1,0
"211892",1,0
"211893",1,0
"211894",1,0
"211895",1,0
"211896",1,0
"211897",0,0
"211898",1,0
"211899",0,0
"211900",0,0
"211901",0,0
"211902",0,0
"211903",1,0
"211904",4,0
"211905",2,0
"211906",0,0
"211907",1,0
"211908",0,0
"211909",1,0
"211910",1,0
"211911",1,1
"211912",0,0
"211913",0,0
"211914",1,0
"211915",0,0
"211916",1,0
"211917",1,0
"211918",3,0
"211919",0,1
"211920",0,1
"211921",1,0
"211922",0,0
"211923",0,1
"211924",1,0
"211925",0,0
"211926",1,1
"211927",1,0
"211928",1,0
"211929",0,0
"211930",0,0
"211931",1,0
"211932",1,0
"211933",0,1
"211934",1,0
"211935",1,0
"211936",0,1
"211937",0,0
"211938",0,0
"211939",0,0
"211940",0,0
"211941",1,0
"211942",0,1
"211943",2,0
"211944",0,0
"211945",0,4
"211946",2,1
"211947",0,0
"211948",3,0
"211949",0,1
"211950",0,1
"211951",0,0
"211952",1,0
"211953",0,0
"211954",0,1
"211955",1,0
"211956",1,0
"211957",0,0
"211958",0,0
"211959",1,0
"211960",1,0
"211961",0,0
"211962",0,0
"211963",1,0
"211964",0,0
"211965",1,0
"211966",0,0
"211967",0,0
"211968",0,0
"211969",0,0
"211970",0,1
"211971",1,0
"211972",1,0
"211973",0,0
"211974",0,0
"211975",0,0
"211976",1,0
"211977",1,0
"211978",0,0
"211979",0,0
"211980",1,0
"211981",1,0
"211982",0,1
"211983",1,0
"211984",0,2
"211985",1,0
"211986",0,0
"211987",0,1
"211988",0,1
"211989",1,0
"211990",0,0
"211991",0,0
"211992",0,0
"211993",0,1
"211994",1,0
"211995",1,0
"211996",2,1
"211997",1,0
"211998",1,0
"211999",1,0
"212000",0,0
"212001",0,2
"212002",1,0
"212003",0,1
"212004",1,0
"212005",0,0
"212006",0,0
"212007",2,0
"212008",0,1
"212009",1,0
"212010",0,0
"212011",0,1
"212012",0,0
"212013",1,0
"212014",1,0
"212015",0,0
"212016",0,1
"212017",2,0
"212018",0,0
"212019",0,0
"212020",0,0
"212021",0,1
"212022",0,0
"212023",1,0
"212024",0,1
"212025",1,0
"212026",1,0
"212027",1,1
"212028",1,0
"212029",1,0
"212030",1,0
"212031",0,0
"212032",0,1
"212033",1,0
"212034",0,1
"212035",0,0
"212036",1,0
"212037",1,0
"212038",1,0
"212039",0,0
"212040",1,0
"212041",1,0
"212042",0,0
"212043",0,0
"212044",1,0
"212045",0,1
"212046",0,1
"212047",0,0
"212048",0,0
"212049",0,0
"212050",1,0
"212051",0,1
"212052",1,0
"212053",0,0
"212054",0,0
"212055",1,0
"212056",3,0
"212057",1,0
"212058",0,0
"212059",1,0
"212060",1,0
"212061",0,1
"212062",0,0
"212063",0,0
"212064",1,0
"212065",2,0
"212066",0,0
"212067",1,0
"212068",0,0
"212069",0,1
"212070",0,0
"212071",0,0
"212072",0,0
"212073",1,1
"212074",2,0
"212075",1,1
"212076",0,1
"212077",1,0
"212078",0,0
"212079",0,0
"212080",0,1
"212081",0,0
"212082",1,0
"212083",0,0
"212084",1,0
"212085",1,0
"212086",1,0
"212087",0,0
"212088",2,0
"212089",0,0
"212090",0,0
"212091",1,0
"212092",2,0
"212093",1,0
"212094",0,0
"212095",1,0
"212096",1,0
"212097",0,0
"212098",1,0
"212099",0,0
"212100",0,1
"212101",1,0
"212102",0,0
"212103",1,0
"212104",0,1
"212105",1,0
"212106",0,0
"212107",0,1
"212108",1,0
"212109",0,3
"212110",1,0
"212111",1,0
"212112",1,0
"212113",0,0
"212114",1,0
"212115",1,0
"212116",1,0
"212117",1,0
"212118",0,0
"212119",0,0
"212120",0,0
"212121",0,1
"212122",0,2
"212123",1,0
"212124",0,1
"212125",1,0
"212126",0,1
"212127",0,1
"212128",1,0
"212129",0,1
"212130",0,1
"212131",0,0
"212132",0,0
"212133",0,0
"212134",0,0
"212135",0,1
"212136",0,1
"212137",1,1
"212138",0,0
"212139",0,0
"212140",0,0
"212141",0,0
"212142",1,0
"212143",1,0
"212144",0,1
"212145",0,0
"212146",0,0
"212147",1,0
"212148",2,0
"212149",2,0
"212150",0,0
"212151",0,0
"212152",1,0
"212153",0,0
"212154",0,1
"212155",0,0
"212156",3,0
"212157",0,0
"212158",0,0
"212159",0,1
"212160",1,0
"212161",1,0
"212162",1,0
"212163",1,0
"212164",1,1
"212165",3,0
"212166",1,0
"212167",0,0
"212168",0,0
"212169",0,1
"212170",0,0
"212171",0,0
"212172",1,0
"212173",1,0
"212174",0,1
"212175",0,0
"212176",0,1
"212177",0,0
"212178",3,0
"212179",1,0
"212180",0,0
"212181",0,0
"212182",0,1
"212183",1,0
"212184",0,0
"212185",1,0
"212186",0,0
"212187",0,1
"212188",0,0
"212189",1,0
"212190",1,0
"212191",0,0
"212192",1,0
"212193",0,3
"212194",0,0
"212195",0,1
"212196",0,0
"212197",0,1
"212198",1,0
"212199",0,0
"212200",0,0
"212201",0,1
"212202",0,0
"212203",1,0
"212204",1,0
"212205",1,0
"212206",1,0
"212207",5,0
"212208",0,1
"212209",0,1
"212210",0,1
"212211",0,0
"212212",1,0
"212213",1,0
"212214",0,0
"212215",0,0
"212216",1,0
"212217",0,0
"212218",1,0
"212219",0,0
"212220",1,0
"212221",0,1
"212222",0,1
"212223",1,0
"212224",2,0
"212225",0,1
"212226",0,0
"212227",1,0
"212228",1,0
"212229",0,1
"212230",1,2
"212231",1,0
"212232",0,0
"212233",0,1
"212234",2,0
"212235",0,0
"212236",1,0
"212237",1,0
"212238",0,1
"212239",1,0
"212240",1,0
"212241",0,1
"212242",0,0
"212243",0,0
"212244",0,1
"212245",1,0
"212246",1,0
"212247",2,0
"212248",0,0
"212249",1,1
"212250",1,0
"212251",0,1
"212252",1,0
"212253",0,1
"212254",1,0
"212255",1,0
"212256",1,0
"212257",1,0
"212258",1,0
"212259",1,0
"212260",1,0
"212261",1,0
"212262",0,1
"212263",1,0
"212264",2,1
"212265",1,0
"212266",0,0
"212267",0,1
"212268",1,0
"212269",0,0
"212270",1,0
"212271",1,0
"212272",0,0
"212273",0,0
"212274",1,0
"212275",0,0
"212276",0,1
"212277",2,0
"212278",1,0
"212279",0,0
"212280",0,1
"212281",1,0
"212282",0,0
"212283",0,1
"212284",0,1
"212285",2,0
"212286",0,0
"212287",1,0
"212288",0,0
"212289",1,0
"212290",0,0
"212291",1,0
"212292",0,0
"212293",0,0
"212294",0,0
"212295",1,1
"212296",1,0
"212297",1,0
"212298",1,0
"212299",1,0
"212300",1,0
"212301",0,0
"212302",1,0
"212303",1,0
"212304",0,0
"212305",1,0
"212306",0,0
"212307",0,0
"212308",0,0
"212309",0,0
"212310",0,0
"212311",0,0
"212312",0,1
"212313",0,0
"212314",0,0
"212315",0,1
"212316",0,1
"212317",1,0
"212318",0,1
"212319",1,0
"212320",1,0
"212321",0,0
"212322",0,1
"212323",3,0
"212324",0,0
"212325",1,0
"212326",1,0
"212327",0,0
"212328",0,1
"212329",0,0
"212330",0,0
"212331",0,0
"212332",0,0
"212333",1,0
"212334",0,0
"212335",1,0
"212336",1,0
"212337",0,0
"212338",1,0
"212339",0,1
"212340",1,0
"212341",0,1
"212342",0,0
"212343",0,0
"212344",0,2
"212345",0,2
"212346",0,0
"212347",0,1
"212348",1,1
"212349",1,1
"212350",0,0
"212351",1,0
"212352",1,0
"212353",0,0
"212354",1,0
"212355",1,0
"212356",0,1
"212357",0,0
"212358",1,0
"212359",0,0
"212360",0,1
"212361",4,0
"212362",0,0
"212363",1,0
"212364",1,0
"212365",0,0
"212366",1,0
"212367",1,0
"212368",0,1
"212369",1,1
"212370",1,0
"212371",0,1
"212372",1,0
"212373",2,0
"212374",1,1
"212375",0,2
"212376",4,0
"212377",1,0
"212378",1,0
"212379",1,0
"212380",0,0
"212381",0,0
"212382",0,0
"212383",0,0
"212384",1,0
"212385",0,0
"212386",1,0
"212387",0,0
"212388",0,0
"212389",2,1
"212390",1,0
"212391",0,0
"212392",1,0
"212393",0,0
"212394",1,0
"212395",0,1
"212396",0,0
"212397",1,0
"212398",1,0
"212399",1,0
"212400",1,0
"212401",0,0
"212402",1,0
"212403",1,0
"212404",0,1
"212405",1,0
"212406",2,0
"212407",0,0
"212408",0,1
"212409",0,0
"212410",0,1
"212411",1,0
"212412",2,0
"212413",0,1
"212414",1,0
"212415",0,0
"212416",0,1
"212417",1,1
"212418",1,0
"212419",0,1
"212420",0,0
"212421",0,1
"212422",0,0
"212423",0,0
"212424",3,0
"212425",0,2
"212426",0,0
"212427",0,1
"212428",0,1
"212429",0,1
"212430",1,0
"212431",0,0
"212432",0,0
"212433",1,0
"212434",0,1
"212435",1,0
"212436",0,0
"212437",0,1
"212438",1,0
"212439",0,0
"212440",1,0
"212441",1,0
"212442",0,0
"212443",0,0
"212444",1,0
"212445",0,0
"212446",1,0
"212447",1,0
"212448",1,0
"212449",0,0
"212450",1,0
"212451",0,2
"212452",0,0
"212453",3,0
"212454",1,0
"212455",0,0
"212456",1,0
"212457",0,1
"212458",1,0
"212459",1,0
"212460",2,0
"212461",1,0
"212462",1,0
"212463",1,1
"212464",1,0
"212465",0,1
"212466",1,0
"212467",1,0
"212468",1,0
"212469",0,1
"212470",2,0
"212471",0,0
"212472",0,0
"212473",1,0
"212474",0,0
"212475",1,0
"212476",0,0
"212477",0,1
"212478",3,0
"212479",0,0
"212480",0,2
"212481",1,0
"212482",0,0
"212483",1,0
"212484",0,0
"212485",0,0
"212486",1,0
"212487",0,1
"212488",1,0
"212489",1,0
"212490",0,1
"212491",1,0
"212492",1,0
"212493",0,0
"212494",0,1
"212495",1,0
"212496",1,0
"212497",1,1
"212498",0,0
"212499",1,0
"212500",1,0
"212501",0,1
"212502",2,0
"212503",1,0
"212504",0,0
"212505",1,0
"212506",0,0
"212507",0,0
"212508",1,0
"212509",1,0
"212510",0,0
"212511",1,0
"212512",4,0
"212513",1,0
"212514",1,0
"212515",0,1
"212516",0,0
"212517",1,0
"212518",1,0
"212519",1,0
"212520",1,0
"212521",0,2
"212522",1,0
"212523",0,1
"212524",0,0
"212525",1,0
"212526",1,0
"212527",0,0
"212528",1,0
"212529",0,0
"212530",1,0
"212531",1,0
"212532",2,0
"212533",1,0
"212534",0,1
"212535",0,0
"212536",1,0
"212537",1,0
"212538",3,0
"212539",0,0
"212540",0,0
"212541",0,1
"212542",1,0
"212543",1,0
"212544",0,0
"212545",1,0
"212546",1,0
"212547",0,1
"212548",1,0
"212549",0,1
"212550",1,0
"212551",3,0
"212552",1,0
"212553",0,0
"212554",0,1
"212555",0,0
"212556",2,0
"212557",2,0
"212558",1,0
"212559",0,1
"212560",0,1
"212561",1,0
"212562",0,1
"212563",2,0
"212564",1,0
"212565",0,1
"212566",0,0
"212567",1,0
"212568",0,1
"212569",0,1
"212570",0,1
"212571",0,1
"212572",0,0
"212573",0,1
"212574",0,0
"212575",1,1
"212576",1,1
"212577",1,0
"212578",0,0
"212579",0,0
"212580",0,0
"212581",0,1
"212582",0,1
"212583",0,0
"212584",0,0
"212585",1,0
"212586",0,1
"212587",0,0
"212588",0,0
"212589",0,1
"212590",0,1
"212591",2,0
"212592",0,0
"212593",1,1
"212594",0,1
"212595",0,1
"212596",0,0
"212597",0,0
"212598",1,0
"212599",0,1
"212600",0,1
"212601",1,0
"212602",1,0
"212603",1,0
"212604",0,1
"212605",0,1
"212606",0,1
"212607",1,0
"212608",0,1
"212609",1,0
"212610",0,1
"212611",0,0
"212612",0,1
"212613",0,0
"212614",1,0
"212615",0,2
"212616",2,0
"212617",1,0
"212618",0,0
"212619",0,1
"212620",0,0
"212621",0,1
"212622",1,0
"212623",1,0
"212624",0,1
"212625",0,0
"212626",1,0
"212627",1,0
"212628",0,0
"212629",1,0
"212630",1,0
"212631",1,0
"212632",1,0
"212633",1,0
"212634",0,0
"212635",0,0
"212636",0,1
"212637",2,0
"212638",2,0
"212639",1,0
"212640",0,1
"212641",1,0
"212642",0,0
"212643",1,0
"212644",0,1
"212645",0,0
"212646",0,0
"212647",0,0
"212648",1,0
"212649",1,0
"212650",0,0
"212651",1,0
"212652",0,0
"212653",1,0
"212654",0,1
"212655",0,0
"212656",2,0
"212657",2,0
"212658",0,0
"212659",2,0
"212660",1,0
"212661",1,0
"212662",0,0
"212663",1,0
"212664",0,0
"212665",0,0
"212666",0,1
"212667",0,0
"212668",1,0
"212669",2,0
"212670",1,0
"212671",1,0
"212672",0,1
"212673",0,0
"212674",0,0
"212675",1,0
"212676",0,0
"212677",1,0
"212678",1,0
"212679",3,0
"212680",0,1
"212681",1,0
"212682",1,0
"212683",1,0
"212684",1,0
"212685",0,1
"212686",5,0
"212687",0,1
"212688",0,0
"212689",1,0
"212690",0,1
"212691",0,0
"212692",0,0
"212693",1,0
"212694",0,1
"212695",1,0
"212696",1,0
"212697",0,0
"212698",0,0
"212699",0,0
"212700",0,0
"212701",1,0
"212702",0,0
"212703",0,0
"212704",1,0
"212705",1,0
"212706",0,0
"212707",0,0
"212708",1,0
"212709",1,0
"212710",1,0
"212711",1,0
"212712",1,0
"212713",1,0
"212714",1,0
"212715",1,0
"212716",0,0
"212717",0,0
"212718",1,0
"212719",1,0
"212720",0,0
"212721",3,0
"212722",0,0
"212723",0,0
"212724",0,0
"212725",1,0
"212726",1,0
"212727",1,0
"212728",3,0
"212729",1,0
"212730",1,0
"212731",1,0
"212732",1,0
"212733",1,0
"212734",0,0
"212735",1,0
"212736",0,1
"212737",0,0
"212738",2,0
"212739",1,0
"212740",0,0
"212741",1,0
"212742",0,0
"212743",1,0
"212744",0,0
"212745",0,1
"212746",1,0
"212747",0,0
"212748",0,0
"212749",0,0
"212750",1,0
"212751",0,1
"212752",0,0
"212753",1,0
"212754",1,0
"212755",0,0
"212756",1,0
"212757",1,0
"212758",0,1
"212759",1,0
"212760",1,0
"212761",1,0
"212762",0,0
"212763",0,0
"212764",1,0
"212765",0,0
"212766",1,0
"212767",0,1
"212768",2,0
"212769",0,0
"212770",0,0
"212771",1,0
"212772",0,1
"212773",0,1
"212774",0,0
"212775",0,0
"212776",1,2
"212777",0,0
"212778",0,0
"212779",0,0
"212780",0,0
"212781",0,0
"212782",0,0
"212783",1,0
"212784",2,0
"212785",4,0
"212786",0,0
"212787",0,0
"212788",0,1
"212789",0,0
"212790",0,1
"212791",1,0
"212792",0,0
"212793",0,0
"212794",1,0
"212795",0,1
"212796",0,0
"212797",0,0
"212798",0,0
"212799",0,1
"212800",0,0
"212801",1,0
"212802",0,0
"212803",1,0
"212804",0,0
"212805",0,0
"212806",1,0
"212807",1,0
"212808",1,1
"212809",1,0
"212810",1,0
"212811",0,0
"212812",3,0
"212813",0,0
"212814",0,0
"212815",0,0
"212816",0,1
"212817",2,0
"212818",0,2
"212819",0,0
"212820",1,0
"212821",0,0
"212822",0,0
"212823",0,1
"212824",0,1
"212825",0,1
"212826",0,0
"212827",1,0
"212828",1,0
"212829",0,0
"212830",0,1
"212831",0,0
"212832",4,0
"212833",1,0
"212834",0,0
"212835",0,0
"212836",0,0
"212837",0,0
"212838",0,0
"212839",0,0
"212840",0,1
"212841",1,0
"212842",2,0
"212843",0,1
"212844",0,0
"212845",0,0
"212846",3,0
"212847",1,0
"212848",1,0
"212849",0,0
"212850",1,0
"212851",0,1
"212852",0,0
"212853",1,0
"212854",1,1
"212855",1,0
"212856",1,0
"212857",0,0
"212858",0,0
"212859",2,0
"212860",1,0
"212861",1,0
"212862",1,0
"212863",0,0
"212864",3,0
"212865",1,1
"212866",0,0
"212867",1,0
"212868",1,0
"212869",2,0
"212870",0,0
"212871",0,0
"212872",1,0
"212873",1,1
"212874",1,0
"212875",0,0
"212876",0,1
"212877",0,1
"212878",0,0
"212879",1,0
"212880",0,0
"212881",1,0
"212882",0,0
"212883",1,0
"212884",1,0
"212885",0,1
"212886",0,1
"212887",0,0
"212888",1,1
"212889",2,0
"212890",1,0
"212891",0,1
"212892",1,0
"212893",0,1
"212894",1,0
"212895",1,0
"212896",0,0
"212897",1,0
"212898",0,0
"212899",0,0
"212900",1,0
"212901",2,1
"212902",0,1
"212903",1,0
"212904",1,0
"212905",1,0
"212906",2,0
"212907",1,0
"212908",0,0
"212909",1,0
"212910",0,0
"212911",1,0
"212912",1,0
"212913",1,0
"212914",1,1
"212915",0,0
"212916",1,1
"212917",3,0
"212918",0,1
"212919",1,0
"212920",1,0
"212921",1,0
"212922",2,1
"212923",0,1
"212924",0,0
"212925",1,0
"212926",1,0
"212927",1,0
"212928",1,0
"212929",0,0
"212930",0,2
"212931",0,0
"212932",0,0
"212933",0,0
"212934",0,2
"212935",0,0
"212936",0,0
"212937",0,0
"212938",0,1
"212939",0,1
"212940",0,0
"212941",0,0
"212942",0,0
"212943",0,0
"212944",1,0
"212945",0,1
"212946",1,0
"212947",0,1
"212948",0,0
"212949",0,0
"212950",1,0
"212951",0,0
"212952",1,0
"212953",1,0
"212954",0,0
"212955",0,0
"212956",0,1
"212957",0,0
"212958",1,2
"212959",0,1
"212960",1,0
"212961",0,0
"212962",1,0
"212963",1,0
"212964",0,1
"212965",0,0
"212966",0,1
"212967",0,1
"212968",0,1
"212969",0,0
"212970",0,0
"212971",1,0
"212972",0,0
"212973",1,0
"212974",1,0
"212975",1,0
"212976",1,0
"212977",0,0
"212978",0,1
"212979",1,0
"212980",0,0
"212981",0,0
"212982",1,0
"212983",0,1
"212984",0,0
"212985",0,0
"212986",0,0
"212987",1,0
"212988",1,0
"212989",1,0
"212990",1,0
"212991",1,0
"212992",0,0
"212993",0,0
"212994",1,0
"212995",1,0
"212996",0,0
"212997",0,1
"212998",0,0
"212999",1,0
"213000",0,0
"213001",0,1
"213002",1,0
"213003",1,0
"213004",1,0
"213005",1,0
"213006",0,0
"213007",1,0
"213008",0,1
"213009",0,1
"213010",0,0
"213011",0,1
"213012",0,1
"213013",0,0
"213014",0,1
"213015",0,0
"213016",0,1
"213017",0,1
"213018",2,0
"213019",0,1
"213020",0,2
"213021",1,0
"213022",1,0
"213023",0,0
"213024",1,0
"213025",1,0
"213026",0,1
"213027",0,4
"213028",0,0
"213029",0,1
"213030",0,0
"213031",0,0
"213032",1,0
